URL,REDIRECTS_TO,TYPE,LANG,STATUS,CANONICAL,ROBOTS,INDEXABLE,TITLE,DESCRIPTION,H1,WORDS,INBOUND,ORPHAN,SCHEMA,HREFLANG,GRADE,ISSUES
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-nepali-speakers/first-words/index.html,https://ekguru.shop/learn-hindi-for-nepali-speakers/first-words/,learn-hindi-for-nepali-speakers,en,,https://ekguru.shop/learn-hindi-for-nepali-speakers/first-words/,"index, follow, max-snippet:-1, max-image-preview:large",yes,The First 100 Hindi Words for Nepali Speakers | EkGuru,Where to start with Hindi vocabulary as a Nepali speaker — including the words you may already recognise.,"The first 100 Hindi words, for Nepali speakers",946,4,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-nepali-speakers/grammar/index.html,https://ekguru.shop/learn-hindi-for-nepali-speakers/grammar/,learn-hindi-for-nepali-speakers,en,,https://ekguru.shop/learn-hindi-for-nepali-speakers/grammar/,"index, follow, max-snippet:-1, max-image-preview:large",yes,Hindi Grammar for Nepali Speakers | EkGuru,"Hindi grammar compared with Nepali: what transfers directly, what is genuinely new, and what to learn in which order.",Hindi grammar for Nepali speakers,903,4,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-nepali-speakers/index.html,https://ekguru.shop/learn-hindi-for-nepali-speakers/,learn-hindi-for-nepali-speakers,en,,https://ekguru.shop/learn-hindi-for-nepali-speakers/,"index, follow, max-snippet:-1, max-image-preview:large",yes,Learn Hindi for Nepali Speakers | EkGuru,"What Nepali gives you for free when learning Hindi, what it does not, the sounds to watch, and a realistic first thirty days.",Learn Hindi for Nepali speakers,1039,14,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-nepali-speakers/mistakes/index.html,https://ekguru.shop/learn-hindi-for-nepali-speakers/mistakes/,learn-hindi-for-nepali-speakers,en,,https://ekguru.shop/learn-hindi-for-nepali-speakers/mistakes/,"index, follow, max-snippet:-1, max-image-preview:large",yes,Hindi Mistakes Nepali Speakers Make | EkGuru,"The errors that come specifically from speaking Nepali — which ones fossilise, and how to catch them early.",Hindi mistakes Nepali speakers make,807,4,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-nepali-speakers/pronunciation/index.html,https://ekguru.shop/learn-hindi-for-nepali-speakers/pronunciation/,learn-hindi-for-nepali-speakers,en,,https://ekguru.shop/learn-hindi-for-nepali-speakers/pronunciation/,"index, follow, max-snippet:-1, max-image-preview:large",yes,Hindi Pronunciation for Nepali Speakers | EkGuru,"The Hindi sounds a Nepali speaker gets free, the ones that need work, and a drill order that starts with your specific problem.",Hindi pronunciation for Nepali speakers,846,4,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-persian-speakers/first-words/index.html,https://ekguru.shop/learn-hindi-for-persian-speakers/first-words/,learn-hindi-for-persian-speakers,en,,https://ekguru.shop/learn-hindi-for-persian-speakers/first-words/,"index, follow, max-snippet:-1, max-image-preview:large",yes,The First 100 Hindi Words for Persian Speakers | EkGuru,Where to start with Hindi vocabulary as a Persian speaker — including the words you may already recognise.,"The first 100 Hindi words, for Persian speakers",1011,4,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-persian-speakers/grammar/index.html,https://ekguru.shop/learn-hindi-for-persian-speakers/grammar/,learn-hindi-for-persian-speakers,en,,https://ekguru.shop/learn-hindi-for-persian-speakers/grammar/,"index, follow, max-snippet:-1, max-image-preview:large",yes,Hindi Grammar for Persian Speakers | EkGuru,"Hindi grammar compared with Persian: what transfers directly, what is genuinely new, and what to learn in which order.",Hindi grammar for Persian speakers,862,4,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-persian-speakers/index.html,https://ekguru.shop/learn-hindi-for-persian-speakers/,learn-hindi-for-persian-speakers,en,,https://ekguru.shop/learn-hindi-for-persian-speakers/,"index, follow, max-snippet:-1, max-image-preview:large",yes,Learn Hindi for Persian Speakers | EkGuru,"What Persian gives you for free when learning Hindi, what it does not, the sounds to watch, and a realistic first thirty days.",Learn Hindi for Persian speakers,1141,15,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-persian-speakers/mistakes/index.html,https://ekguru.shop/learn-hindi-for-persian-speakers/mistakes/,learn-hindi-for-persian-speakers,en,,https://ekguru.shop/learn-hindi-for-persian-speakers/mistakes/,"index, follow, max-snippet:-1, max-image-preview:large",yes,Hindi Mistakes Persian Speakers Make | EkGuru,"The errors that come specifically from speaking Persian — which ones fossilise, and how to catch them early.",Hindi mistakes Persian speakers make,840,4,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-persian-speakers/pronunciation/index.html,https://ekguru.shop/learn-hindi-for-persian-speakers/pronunciation/,learn-hindi-for-persian-speakers,en,,https://ekguru.shop/learn-hindi-for-persian-speakers/pronunciation/,"index, follow, max-snippet:-1, max-image-preview:large",yes,Hindi Pronunciation for Persian Speakers | EkGuru,"The Hindi sounds a Persian speaker gets free, the ones that need work, and a drill order that starts with your specific problem.",Hindi pronunciation for Persian speakers,973,4,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-polish-speakers/grammar/index.html,https://ekguru.shop/learn-hindi-for-polish-speakers/grammar/,learn-hindi-for-polish-speakers,en,,https://ekguru.shop/learn-hindi-for-polish-speakers/grammar/,"index, follow, max-snippet:-1, max-image-preview:large",yes,Hindi Grammar for Polish Speakers | EkGuru,"Hindi grammar compared with Polish: what transfers directly, what is genuinely new, and what to learn in which order.",Hindi grammar for Polish speakers,878,3,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-polish-speakers/index.html,https://ekguru.shop/learn-hindi-for-polish-speakers/,learn-hindi-for-polish-speakers,en,,https://ekguru.shop/learn-hindi-for-polish-speakers/,"index, follow, max-snippet:-1, max-image-preview:large",yes,Learn Hindi for Polish Speakers | EkGuru,"What Polish gives you for free when learning Hindi, what it does not, the sounds to watch, and a realistic first thirty days.",Learn Hindi for Polish speakers,1050,13,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-polish-speakers/mistakes/index.html,https://ekguru.shop/learn-hindi-for-polish-speakers/mistakes/,learn-hindi-for-polish-speakers,en,,https://ekguru.shop/learn-hindi-for-polish-speakers/mistakes/,"index, follow, max-snippet:-1, max-image-preview:large",yes,Hindi Mistakes Polish Speakers Make | EkGuru,"The errors that come specifically from speaking Polish — which ones fossilise, and how to catch them early.",Hindi mistakes Polish speakers make,822,3,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-polish-speakers/pronunciation/index.html,https://ekguru.shop/learn-hindi-for-polish-speakers/pronunciation/,learn-hindi-for-polish-speakers,en,,https://ekguru.shop/learn-hindi-for-polish-speakers/pronunciation/,"index, follow, max-snippet:-1, max-image-preview:large",yes,Hindi Pronunciation for Polish Speakers | EkGuru,"The Hindi sounds a Polish speaker gets free, the ones that need work, and a drill order that starts with your specific problem.",Hindi pronunciation for Polish speakers,944,3,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-portuguese-speakers/first-words/index.html,https://ekguru.shop/learn-hindi-for-portuguese-speakers/first-words/,learn-hindi-for-portuguese-speakers,en,,https://ekguru.shop/learn-hindi-for-portuguese-speakers/first-words/,"index, follow, max-snippet:-1, max-image-preview:large",yes,The First 100 Hindi Words for Portuguese Speakers | EkGuru,Where to start with Hindi vocabulary as a Portuguese speaker — including the words you may already recognise.,"The first 100 Hindi words, for Portuguese speakers",962,4,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-portuguese-speakers/grammar/index.html,https://ekguru.shop/learn-hindi-for-portuguese-speakers/grammar/,learn-hindi-for-portuguese-speakers,en,,https://ekguru.shop/learn-hindi-for-portuguese-speakers/grammar/,"index, follow, max-snippet:-1, max-image-preview:large",yes,Hindi Grammar for Portuguese Speakers | EkGuru,"Hindi grammar compared with Portuguese: what transfers directly, what is genuinely new, and what to learn in which order.",Hindi grammar for Portuguese speakers,851,4,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-portuguese-speakers/index.html,https://ekguru.shop/learn-hindi-for-portuguese-speakers/,learn-hindi-for-portuguese-speakers,en,,https://ekguru.shop/learn-hindi-for-portuguese-speakers/,"index, follow, max-snippet:-1, max-image-preview:large",yes,Learn Hindi for Portuguese Speakers | EkGuru,"What Portuguese gives you for free when learning Hindi, what it does not, the sounds to watch, and a realistic first thirty days.",Learn Hindi for Portuguese speakers,1002,17,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-portuguese-speakers/mistakes/index.html,https://ekguru.shop/learn-hindi-for-portuguese-speakers/mistakes/,learn-hindi-for-portuguese-speakers,en,,https://ekguru.shop/learn-hindi-for-portuguese-speakers/mistakes/,"index, follow, max-snippet:-1, max-image-preview:large",yes,Hindi Mistakes Portuguese Speakers Make | EkGuru,"The errors that come specifically from speaking Portuguese — which ones fossilise, and how to catch them early.",Hindi mistakes Portuguese speakers make,829,4,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-portuguese-speakers/pronunciation/index.html,https://ekguru.shop/learn-hindi-for-portuguese-speakers/pronunciation/,learn-hindi-for-portuguese-speakers,en,,https://ekguru.shop/learn-hindi-for-portuguese-speakers/pronunciation/,"index, follow, max-snippet:-1, max-image-preview:large",yes,Hindi Pronunciation for Portuguese Speakers | EkGuru,"The Hindi sounds a Portuguese speaker gets free, the ones that need work, and a drill order that starts with your specific problem.",Hindi pronunciation for Portuguese speakers,903,4,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-punjabi-speakers/first-words/index.html,https://ekguru.shop/learn-hindi-for-punjabi-speakers/first-words/,learn-hindi-for-punjabi-speakers,en,,https://ekguru.shop/learn-hindi-for-punjabi-speakers/first-words/,"index, follow, max-snippet:-1, max-image-preview:large",yes,The First 100 Hindi Words for Punjabi Speakers | EkGuru,Where to start with Hindi vocabulary as a Punjabi speaker — including the words you may already recognise.,"The first 100 Hindi words, for Punjabi speakers",934,4,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-punjabi-speakers/grammar/index.html,https://ekguru.shop/learn-hindi-for-punjabi-speakers/grammar/,learn-hindi-for-punjabi-speakers,en,,https://ekguru.shop/learn-hindi-for-punjabi-speakers/grammar/,"index, follow, max-snippet:-1, max-image-preview:large",yes,Hindi Grammar for Punjabi Speakers | EkGuru,"Hindi grammar compared with Punjabi: what transfers directly, what is genuinely new, and what to learn in which order.",Hindi grammar for Punjabi speakers,924,4,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-punjabi-speakers/index.html,https://ekguru.shop/learn-hindi-for-punjabi-speakers/,learn-hindi-for-punjabi-speakers,en,,https://ekguru.shop/learn-hindi-for-punjabi-speakers/,"index, follow, max-snippet:-1, max-image-preview:large",yes,Learn Hindi for Punjabi Speakers | EkGuru,"What Punjabi gives you for free when learning Hindi, what it does not, the sounds to watch, and a realistic first thirty days.",Learn Hindi for Punjabi speakers,1090,13,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-punjabi-speakers/mistakes/index.html,https://ekguru.shop/learn-hindi-for-punjabi-speakers/mistakes/,learn-hindi-for-punjabi-speakers,en,,https://ekguru.shop/learn-hindi-for-punjabi-speakers/mistakes/,"index, follow, max-snippet:-1, max-image-preview:large",yes,Hindi Mistakes Punjabi Speakers Make | EkGuru,"The errors that come specifically from speaking Punjabi — which ones fossilise, and how to catch them early.",Hindi mistakes Punjabi speakers make,836,4,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-punjabi-speakers/pronunciation/index.html,https://ekguru.shop/learn-hindi-for-punjabi-speakers/pronunciation/,learn-hindi-for-punjabi-speakers,en,,https://ekguru.shop/learn-hindi-for-punjabi-speakers/pronunciation/,"index, follow, max-snippet:-1, max-image-preview:large",yes,Hindi Pronunciation for Punjabi Speakers | EkGuru,"The Hindi sounds a Punjabi speaker gets free, the ones that need work, and a drill order that starts with your specific problem.",Hindi pronunciation for Punjabi speakers,925,4,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-russian-speakers/first-words/index.html,https://ekguru.shop/learn-hindi-for-russian-speakers/first-words/,learn-hindi-for-russian-speakers,en,,https://ekguru.shop/learn-hindi-for-russian-speakers/first-words/,"index, follow, max-snippet:-1, max-image-preview:large",yes,The First 100 Hindi Words for Russian Speakers | EkGuru,Where to start with Hindi vocabulary as a Russian speaker — including the words you may already recognise.,"The first 100 Hindi words, for Russian speakers",975,4,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-russian-speakers/grammar/index.html,https://ekguru.shop/learn-hindi-for-russian-speakers/grammar/,learn-hindi-for-russian-speakers,en,,https://ekguru.shop/learn-hindi-for-russian-speakers/grammar/,"index, follow, max-snippet:-1, max-image-preview:large",yes,Hindi Grammar for Russian Speakers | EkGuru,"Hindi grammar compared with Russian: what transfers directly, what is genuinely new, and what to learn in which order.",Hindi grammar for Russian speakers,890,4,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-russian-speakers/index.html,https://ekguru.shop/learn-hindi-for-russian-speakers/,learn-hindi-for-russian-speakers,en,,https://ekguru.shop/learn-hindi-for-russian-speakers/,"index, follow, max-snippet:-1, max-image-preview:large",yes,Learn Hindi for Russian Speakers | EkGuru,"What Russian gives you for free when learning Hindi, what it does not, the sounds to watch, and a realistic first thirty days.",Learn Hindi for Russian speakers,1067,17,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-russian-speakers/mistakes/index.html,https://ekguru.shop/learn-hindi-for-russian-speakers/mistakes/,learn-hindi-for-russian-speakers,en,,https://ekguru.shop/learn-hindi-for-russian-speakers/mistakes/,"index, follow, max-snippet:-1, max-image-preview:large",yes,Hindi Mistakes Russian Speakers Make | EkGuru,"The errors that come specifically from speaking Russian — which ones fossilise, and how to catch them early.",Hindi mistakes Russian speakers make,819,4,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-russian-speakers/pronunciation/index.html,https://ekguru.shop/learn-hindi-for-russian-speakers/pronunciation/,learn-hindi-for-russian-speakers,en,,https://ekguru.shop/learn-hindi-for-russian-speakers/pronunciation/,"index, follow, max-snippet:-1, max-image-preview:large",yes,Hindi Pronunciation for Russian Speakers | EkGuru,"The Hindi sounds a Russian speaker gets free, the ones that need work, and a drill order that starts with your specific problem.",Hindi pronunciation for Russian speakers,928,4,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-spanish-speakers/first-words/index.html,https://ekguru.shop/learn-hindi-for-spanish-speakers/first-words/,learn-hindi-for-spanish-speakers,en,,https://ekguru.shop/learn-hindi-for-spanish-speakers/first-words/,"index, follow, max-snippet:-1, max-image-preview:large",yes,The First 100 Hindi Words for Spanish Speakers | EkGuru,Where to start with Hindi vocabulary as a Spanish speaker — including the words you may already recognise.,"The first 100 Hindi words, for Spanish speakers",985,4,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-spanish-speakers/grammar/index.html,https://ekguru.shop/learn-hindi-for-spanish-speakers/grammar/,learn-hindi-for-spanish-speakers,en,,https://ekguru.shop/learn-hindi-for-spanish-speakers/grammar/,"index, follow, max-snippet:-1, max-image-preview:large",yes,Hindi Grammar for Spanish Speakers | EkGuru,"Hindi grammar compared with Spanish: what transfers directly, what is genuinely new, and what to learn in which order.",Hindi grammar for Spanish speakers,1071,4,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-spanish-speakers/index.html,https://ekguru.shop/learn-hindi-for-spanish-speakers/,learn-hindi-for-spanish-speakers,en,,https://ekguru.shop/learn-hindi-for-spanish-speakers/,"index, follow, max-snippet:-1, max-image-preview:large",yes,Learn Hindi for Spanish Speakers | EkGuru,"What Spanish gives you for free when learning Hindi, what it does not, the sounds to watch, and a realistic first thirty days.",Learn Hindi for Spanish speakers,1299,32,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-spanish-speakers/mistakes/index.html,https://ekguru.shop/learn-hindi-for-spanish-speakers/mistakes/,learn-hindi-for-spanish-speakers,en,,https://ekguru.shop/learn-hindi-for-spanish-speakers/mistakes/,"index, follow, max-snippet:-1, max-image-preview:large",yes,Hindi Mistakes Spanish Speakers Make | EkGuru,"The errors that come specifically from speaking Spanish — which ones fossilise, and how to catch them early.",Hindi mistakes Spanish speakers make,924,4,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-spanish-speakers/pronunciation/index.html,https://ekguru.shop/learn-hindi-for-spanish-speakers/pronunciation/,learn-hindi-for-spanish-speakers,en,,https://ekguru.shop/learn-hindi-for-spanish-speakers/pronunciation/,"index, follow, max-snippet:-1, max-image-preview:large",yes,Hindi Pronunciation for Spanish Speakers | EkGuru,"The Hindi sounds a Spanish speaker gets free, the ones that need work, and a drill order that starts with your specific problem.",Hindi pronunciation for Spanish speakers,913,4,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-speakers/index.html,https://ekguru.shop/learn-hindi-for-speakers/,learn-hindi-for-speakers,en,,https://ekguru.shop/learn-hindi-for-speakers/,"index, follow, max-snippet:-1, max-image-preview:large",yes,Learn Hindi for Speakers of Your Language | EkGuru,"Hindi is hard in different places depending on where you start. Spanish, Japanese, German, Arabic, Bengali, Tamil and more — what each gives you and costs…",Learn Hindi — by the language you already speak,585,310,no,CollectionPage ItemList ListItem ListItem ListItem ListItem ListItem ListItem ListItem ListItem ListItem ListItem ListItem ListItem ListItem ListItem ListItem ListItem ListItem ListItem ListItem ListItem ListItem ListItem ListItem ListItem ListItem ListItem ListItem ListItem ListItem ListItem BreadcrumbList ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-swahili-speakers/first-words/index.html,https://ekguru.shop/learn-hindi-for-swahili-speakers/first-words/,learn-hindi-for-swahili-speakers,en,,https://ekguru.shop/learn-hindi-for-swahili-speakers/first-words/,"index, follow, max-snippet:-1, max-image-preview:large",yes,The First 100 Hindi Words for Swahili Speakers | EkGuru,Where to start with Hindi vocabulary as a Swahili speaker — including the words you may already recognise.,"The first 100 Hindi words, for Swahili speakers",983,4,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-swahili-speakers/grammar/index.html,https://ekguru.shop/learn-hindi-for-swahili-speakers/grammar/,learn-hindi-for-swahili-speakers,en,,https://ekguru.shop/learn-hindi-for-swahili-speakers/grammar/,"index, follow, max-snippet:-1, max-image-preview:large",yes,Hindi Grammar for Swahili Speakers | EkGuru,"Hindi grammar compared with Swahili: what transfers directly, what is genuinely new, and what to learn in which order.",Hindi grammar for Swahili speakers,877,4,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-swahili-speakers/index.html,https://ekguru.shop/learn-hindi-for-swahili-speakers/,learn-hindi-for-swahili-speakers,en,,https://ekguru.shop/learn-hindi-for-swahili-speakers/,"index, follow, max-snippet:-1, max-image-preview:large",yes,Learn Hindi for Swahili Speakers | EkGuru,"What Swahili gives you for free when learning Hindi, what it does not, the sounds to watch, and a realistic first thirty days.",Learn Hindi for Swahili speakers,1085,16,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-swahili-speakers/mistakes/index.html,https://ekguru.shop/learn-hindi-for-swahili-speakers/mistakes/,learn-hindi-for-swahili-speakers,en,,https://ekguru.shop/learn-hindi-for-swahili-speakers/mistakes/,"index, follow, max-snippet:-1, max-image-preview:large",yes,Hindi Mistakes Swahili Speakers Make | EkGuru,"The errors that come specifically from speaking Swahili — which ones fossilise, and how to catch them early.",Hindi mistakes Swahili speakers make,831,4,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-swahili-speakers/pronunciation/index.html,https://ekguru.shop/learn-hindi-for-swahili-speakers/pronunciation/,learn-hindi-for-swahili-speakers,en,,https://ekguru.shop/learn-hindi-for-swahili-speakers/pronunciation/,"index, follow, max-snippet:-1, max-image-preview:large",yes,Hindi Pronunciation for Swahili Speakers | EkGuru,"The Hindi sounds a Swahili speaker gets free, the ones that need work, and a drill order that starts with your specific problem.",Hindi pronunciation for Swahili speakers,927,4,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-tamil-speakers/first-words/index.html,https://ekguru.shop/learn-hindi-for-tamil-speakers/first-words/,learn-hindi-for-tamil-speakers,en,,https://ekguru.shop/learn-hindi-for-tamil-speakers/first-words/,"index, follow, max-snippet:-1, max-image-preview:large",yes,The First 100 Hindi Words for Tamil Speakers | EkGuru,Where to start with Hindi vocabulary as a Tamil speaker — including the words you may already recognise.,"The first 100 Hindi words, for Tamil speakers",901,4,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-tamil-speakers/grammar/index.html,https://ekguru.shop/learn-hindi-for-tamil-speakers/grammar/,learn-hindi-for-tamil-speakers,en,,https://ekguru.shop/learn-hindi-for-tamil-speakers/grammar/,"index, follow, max-snippet:-1, max-image-preview:large",yes,Hindi Grammar for Tamil Speakers | EkGuru,"Hindi grammar compared with Tamil: what transfers directly, what is genuinely new, and what to learn in which order.",Hindi grammar for Tamil speakers,906,4,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-tamil-speakers/index.html,https://ekguru.shop/learn-hindi-for-tamil-speakers/,learn-hindi-for-tamil-speakers,en,,https://ekguru.shop/learn-hindi-for-tamil-speakers/,"index, follow, max-snippet:-1, max-image-preview:large",yes,Learn Hindi for Tamil Speakers | EkGuru,"What Tamil gives you for free when learning Hindi, what it does not, the sounds to watch, and a realistic first thirty days.",Learn Hindi for Tamil speakers,980,15,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem,0,A,
https://ekgurulearning.github.io/EkGuru/learn-hindi-for-tamil-speakers/mistakes/index.html,https://ekguru.shop/learn-hindi-for-tamil-speakers/mistakes/,learn-hindi-for-tamil-speakers,en,,https://ekguru.shop/learn-hindi-for-tamil-speakers/mistakes/,"index, follow, max-snippet:-1, max-image-preview:large",yes,Hindi Mistakes Tamil Speakers Make | EkGuru,"The errors that come specifically from speaking Tamil — which ones fossilise, and how to catch them early.",Hindi mistakes Tamil speakers make,803,4,no,Article Language Organization Organization FAQPage Question Answer Question Answer Question Answer BreadcrumbList ListItem ListItem ListItem ListItem ListItem,0,A,
