path,category,title,canonical,robots,indexable,publication_state,ad_class,visible_words,h1_count,duplicate_ids,duplicate_external_scripts,images_missing_alt,internal_links,external_links,forms,adsense_loader,adsense_slots,consent_script,analytics_script,issues
languages/uzn/level/b2/index.html,course-level,Uzbek B2 — not published | EkGuru,https://ekguru.shop/languages/uzn/level/b2/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/uzn/level/b3/index.html,course-level,Uzbek B3 — not published | EkGuru,https://ekguru.shop/languages/uzn/level/b3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/uzn/level/c1/index.html,course-level,Uzbek C1 — not published | EkGuru,https://ekguru.shop/languages/uzn/level/c1/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/uzn/level/c2/index.html,course-level,Uzbek C2 — not published | EkGuru,https://ekguru.shop/languages/uzn/level/c2/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/uzn/level/c3/index.html,course-level,Uzbek C3 — not published | EkGuru,https://ekguru.shop/languages/uzn/level/c3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/uzn/level/c4/index.html,course-level,Uzbek C4 — not published | EkGuru,https://ekguru.shop/languages/uzn/level/c4/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/uzn/level/c5/index.html,course-level,Uzbek C5 — not published | EkGuru,https://ekguru.shop/languages/uzn/level/c5/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/uzn/level/index.html,course-ladder,Uzbek course — not published | EkGuru,https://ekguru.shop/languages/uzn/level/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,249,1,,,0,44,3,0,no,0,no,yes,
languages/vi/index.html,other,Learn Vietnamese basics — free starter pack | EkGuru,https://ekguru.shop/languages/vi/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,560,1,,,0,45,3,0,no,0,yes,no,
languages/vi/level/a1/index.html,course-level,Vietnamese A1 — not published | EkGuru,https://ekguru.shop/languages/vi/level/a1/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/vi/level/a2/index.html,course-level,Vietnamese A2 — not published | EkGuru,https://ekguru.shop/languages/vi/level/a2/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/vi/level/a3/index.html,course-level,Vietnamese A3 — not published | EkGuru,https://ekguru.shop/languages/vi/level/a3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/vi/level/b1/index.html,course-level,Vietnamese B1 — not published | EkGuru,https://ekguru.shop/languages/vi/level/b1/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/vi/level/b2/index.html,course-level,Vietnamese B2 — not published | EkGuru,https://ekguru.shop/languages/vi/level/b2/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/vi/level/b3/index.html,course-level,Vietnamese B3 — not published | EkGuru,https://ekguru.shop/languages/vi/level/b3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/vi/level/c1/index.html,course-level,Vietnamese C1 — not published | EkGuru,https://ekguru.shop/languages/vi/level/c1/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/vi/level/c2/index.html,course-level,Vietnamese C2 — not published | EkGuru,https://ekguru.shop/languages/vi/level/c2/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/vi/level/c3/index.html,course-level,Vietnamese C3 — not published | EkGuru,https://ekguru.shop/languages/vi/level/c3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/vi/level/c4/index.html,course-level,Vietnamese C4 — not published | EkGuru,https://ekguru.shop/languages/vi/level/c4/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/vi/level/c5/index.html,course-level,Vietnamese C5 — not published | EkGuru,https://ekguru.shop/languages/vi/level/c5/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/vi/level/index.html,course-ladder,Vietnamese course — not published | EkGuru,https://ekguru.shop/languages/vi/level/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,249,1,,,0,44,3,0,no,0,no,yes,
languages/xh/level/a1/index.html,course-level,Xhosa A1 — not published | EkGuru,https://ekguru.shop/languages/xh/level/a1/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/xh/level/a2/index.html,course-level,Xhosa A2 — not published | EkGuru,https://ekguru.shop/languages/xh/level/a2/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/xh/level/a3/index.html,course-level,Xhosa A3 — not published | EkGuru,https://ekguru.shop/languages/xh/level/a3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/xh/level/b1/index.html,course-level,Xhosa B1 — not published | EkGuru,https://ekguru.shop/languages/xh/level/b1/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/xh/level/b2/index.html,course-level,Xhosa B2 — not published | EkGuru,https://ekguru.shop/languages/xh/level/b2/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/xh/level/b3/index.html,course-level,Xhosa B3 — not published | EkGuru,https://ekguru.shop/languages/xh/level/b3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/xh/level/c1/index.html,course-level,Xhosa C1 — not published | EkGuru,https://ekguru.shop/languages/xh/level/c1/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/xh/level/c2/index.html,course-level,Xhosa C2 — not published | EkGuru,https://ekguru.shop/languages/xh/level/c2/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/xh/level/c3/index.html,course-level,Xhosa C3 — not published | EkGuru,https://ekguru.shop/languages/xh/level/c3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/xh/level/c4/index.html,course-level,Xhosa C4 — not published | EkGuru,https://ekguru.shop/languages/xh/level/c4/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/xh/level/c5/index.html,course-level,Xhosa C5 — not published | EkGuru,https://ekguru.shop/languages/xh/level/c5/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/xh/level/index.html,course-ladder,Xhosa course — not published | EkGuru,https://ekguru.shop/languages/xh/level/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,249,1,,,0,44,3,0,no,0,no,yes,
languages/yo/level/a1/index.html,course-level,Yoruba A1 — not published | EkGuru,https://ekguru.shop/languages/yo/level/a1/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/yo/level/a2/index.html,course-level,Yoruba A2 — not published | EkGuru,https://ekguru.shop/languages/yo/level/a2/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/yo/level/a3/index.html,course-level,Yoruba A3 — not published | EkGuru,https://ekguru.shop/languages/yo/level/a3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/yo/level/b1/index.html,course-level,Yoruba B1 — not published | EkGuru,https://ekguru.shop/languages/yo/level/b1/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/yo/level/b2/index.html,course-level,Yoruba B2 — not published | EkGuru,https://ekguru.shop/languages/yo/level/b2/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/yo/level/b3/index.html,course-level,Yoruba B3 — not published | EkGuru,https://ekguru.shop/languages/yo/level/b3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/yo/level/c1/index.html,course-level,Yoruba C1 — not published | EkGuru,https://ekguru.shop/languages/yo/level/c1/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/yo/level/c2/index.html,course-level,Yoruba C2 — not published | EkGuru,https://ekguru.shop/languages/yo/level/c2/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/yo/level/c3/index.html,course-level,Yoruba C3 — not published | EkGuru,https://ekguru.shop/languages/yo/level/c3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/yo/level/c4/index.html,course-level,Yoruba C4 — not published | EkGuru,https://ekguru.shop/languages/yo/level/c4/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/yo/level/c5/index.html,course-level,Yoruba C5 — not published | EkGuru,https://ekguru.shop/languages/yo/level/c5/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/yo/level/index.html,course-ladder,Yoruba course — not published | EkGuru,https://ekguru.shop/languages/yo/level/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,249,1,,,0,44,3,0,no,0,no,yes,
languages/zh/course/index.html,other,Learn Chinese — free course | EkGuru,https://ekguru.shop/languages/zh/course/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,675,1,,,0,62,3,0,no,0,yes,yes,
languages/zh/index.html,other,Learn Chinese basics — free starter pack | EkGuru,https://ekguru.shop/languages/zh/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,443,1,,,0,43,3,0,no,0,yes,no,
languages/zh/lessons/basic-sentences/index.html,other,Chinese Basic Sentences — Chinese Course | EkGuru,https://ekguru.shop/languages/zh/lessons/basic-sentences/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,529,1,,,0,48,3,0,no,0,yes,yes,
languages/zh/lessons/food-and-ordering/index.html,other,Chinese Food and Ordering — Chinese Course | EkGuru,https://ekguru.shop/languages/zh/lessons/food-and-ordering/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,497,1,,,0,48,3,0,no,0,yes,yes,
languages/zh/lessons/greetings-and-introductions/index.html,other,Chinese Greetings and Introductions — Chinese Course | EkGuru,https://ekguru.shop/languages/zh/lessons/greetings-and-introductions/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,522,1,,,0,48,3,0,no,0,yes,yes,
languages/zh/lessons/numbers-and-measure-words/index.html,other,Chinese Numbers and Measure Words — Chinese Course | EkGuru,https://ekguru.shop/languages/zh/lessons/numbers-and-measure-words/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,518,1,,,0,48,3,0,no,0,yes,yes,
languages/zh/lessons/pinyin-and-tones/index.html,other,Pinyin and the Four Tones — Chinese Course | EkGuru,https://ekguru.shop/languages/zh/lessons/pinyin-and-tones/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,547,1,,,0,48,3,0,no,0,yes,yes,
languages/zh/lessons/shi-you-and-zai/index.html,other,"是, 有 and 在 — The Three Workhorses — Chinese Course | EkGuru",https://ekguru.shop/languages/zh/lessons/shi-you-and-zai/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,532,1,,,0,48,3,0,no,0,yes,yes,
languages/zh/level/a1/index.html,course-level,"Chinese A1 — Starter: greetings, 是, first verbs | EkGuru",https://ekguru.shop/languages/zh/level/a1/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHABLE_EXISTING,INTERACTIVE_LEARNING,7318,1,,,0,59,3,0,no,0,no,yes,
languages/zh/level/a2/index.html,course-level,"Chinese A2 — Elementary: 了/过, ability, places, food | EkGuru",https://ekguru.shop/languages/zh/level/a2/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHABLE_EXISTING,INTERACTIVE_LEARNING,7141,1,,,0,59,3,0,no,0,no,yes,
languages/zh/level/a3/index.html,course-level,Chinese A3 — not published | EkGuru,https://ekguru.shop/languages/zh/level/a3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,245,1,,,0,45,3,0,no,0,no,yes,
languages/zh/level/b1/index.html,course-level,"Chinese B1 — Intermediate: 把/被, family, comparisons, weather | EkGuru",https://ekguru.shop/languages/zh/level/b1/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHABLE_EXISTING,INTERACTIVE_LEARNING,7293,1,,,0,59,3,0,no,0,no,yes,
languages/zh/level/b2/index.html,course-level,"Chinese B2 — Advanced: conditionals, politeness, debate, culture | EkGuru",https://ekguru.shop/languages/zh/level/b2/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHABLE_EXISTING,INTERACTIVE_LEARNING,7584,1,,,0,59,3,0,no,0,no,yes,
languages/zh/level/b3/index.html,course-level,Chinese B3 — not published | EkGuru,https://ekguru.shop/languages/zh/level/b3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,245,1,,,0,45,3,0,no,0,no,yes,
languages/zh/level/c1/index.html,course-level,Chinese C1 — Chinese C1 Advanced Mastery | EkGuru,https://ekguru.shop/languages/zh/level/c1/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHABLE_EXISTING,INTERACTIVE_LEARNING,9366,1,,,0,59,3,0,no,0,no,yes,
languages/zh/level/c2/index.html,course-level,Chinese C2 — Chinese C2 Advanced Mastery | EkGuru,https://ekguru.shop/languages/zh/level/c2/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHABLE_EXISTING,INTERACTIVE_LEARNING,9113,1,,,0,58,3,0,no,0,no,yes,
languages/zh/level/c3/index.html,course-level,Chinese C3 — not published | EkGuru,https://ekguru.shop/languages/zh/level/c3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,245,1,,,0,45,3,0,no,0,no,yes,
languages/zh/level/c4/index.html,course-level,Chinese C4 — not published | EkGuru,https://ekguru.shop/languages/zh/level/c4/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,245,1,,,0,45,3,0,no,0,no,yes,
languages/zh/level/c5/index.html,course-level,Chinese C5 — not published | EkGuru,https://ekguru.shop/languages/zh/level/c5/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,245,1,,,0,45,3,0,no,0,no,yes,
languages/zh/level/index.html,course-ladder,Chinese levels — A1 to C2 | EkGuru | EkGuru,https://ekguru.shop/languages/zh/level/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,INTERACTIVE_LEARNING,591,1,,,0,50,3,0,no,0,no,yes,
languages/zh/practice/index.html,other,Chinese Practice — Vocabulary & Grammar Drills | EkGuru,https://ekguru.shop/languages/zh/practice/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,INTERACTIVE_LEARNING,385,1,,,0,43,3,0,no,0,yes,yes,
languages/zh/quiz/index.html,other,Chinese Quiz — Topic Questions with Explanations | EkGuru,https://ekguru.shop/languages/zh/quiz/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,INTERACTIVE_LEARNING,381,1,,,0,43,3,0,no,0,yes,yes,
languages/zh/review/index.html,other,Chinese Review — spaced repetition | EkGuru,https://ekguru.shop/languages/zh/review/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,372,1,,,0,43,3,0,no,0,yes,yes,
languages/zsm/level/a1/index.html,course-level,Standard Malay A1 — not published | EkGuru,https://ekguru.shop/languages/zsm/level/a1/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,244,1,,,0,45,3,0,no,0,no,yes,
languages/zsm/level/a2/index.html,course-level,Standard Malay A2 — not published | EkGuru,https://ekguru.shop/languages/zsm/level/a2/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,244,1,,,0,45,3,0,no,0,no,yes,
languages/zsm/level/a3/index.html,course-level,Standard Malay A3 — not published | EkGuru,https://ekguru.shop/languages/zsm/level/a3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,249,1,,,0,45,3,0,no,0,no,yes,
languages/zsm/level/b1/index.html,course-level,Standard Malay B1 — not published | EkGuru,https://ekguru.shop/languages/zsm/level/b1/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,244,1,,,0,45,3,0,no,0,no,yes,
languages/zsm/level/b2/index.html,course-level,Standard Malay B2 — not published | EkGuru,https://ekguru.shop/languages/zsm/level/b2/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,244,1,,,0,45,3,0,no,0,no,yes,
languages/zsm/level/b3/index.html,course-level,Standard Malay B3 — not published | EkGuru,https://ekguru.shop/languages/zsm/level/b3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,249,1,,,0,45,3,0,no,0,no,yes,
languages/zsm/level/c1/index.html,course-level,Standard Malay C1 — not published | EkGuru,https://ekguru.shop/languages/zsm/level/c1/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,244,1,,,0,45,3,0,no,0,no,yes,
languages/zsm/level/c2/index.html,course-level,Standard Malay C2 — not published | EkGuru,https://ekguru.shop/languages/zsm/level/c2/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,244,1,,,0,45,3,0,no,0,no,yes,
languages/zsm/level/c3/index.html,course-level,Standard Malay C3 — not published | EkGuru,https://ekguru.shop/languages/zsm/level/c3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,249,1,,,0,45,3,0,no,0,no,yes,
languages/zsm/level/c4/index.html,course-level,Standard Malay C4 — not published | EkGuru,https://ekguru.shop/languages/zsm/level/c4/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,249,1,,,0,45,3,0,no,0,no,yes,
languages/zsm/level/c5/index.html,course-level,Standard Malay C5 — not published | EkGuru,https://ekguru.shop/languages/zsm/level/c5/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,249,1,,,0,45,3,0,no,0,no,yes,
languages/zsm/level/index.html,course-ladder,Standard Malay course — not published | EkGuru,https://ekguru.shop/languages/zsm/level/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,254,1,,,0,44,3,0,no,0,no,yes,
languages/zu/level/a1/index.html,course-level,Zulu A1 — not published | EkGuru,https://ekguru.shop/languages/zu/level/a1/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/zu/level/a2/index.html,course-level,Zulu A2 — not published | EkGuru,https://ekguru.shop/languages/zu/level/a2/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/zu/level/a3/index.html,course-level,Zulu A3 — not published | EkGuru,https://ekguru.shop/languages/zu/level/a3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/zu/level/b1/index.html,course-level,Zulu B1 — not published | EkGuru,https://ekguru.shop/languages/zu/level/b1/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/zu/level/b2/index.html,course-level,Zulu B2 — not published | EkGuru,https://ekguru.shop/languages/zu/level/b2/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/zu/level/b3/index.html,course-level,Zulu B3 — not published | EkGuru,https://ekguru.shop/languages/zu/level/b3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/zu/level/c1/index.html,course-level,Zulu C1 — not published | EkGuru,https://ekguru.shop/languages/zu/level/c1/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/zu/level/c2/index.html,course-level,Zulu C2 — not published | EkGuru,https://ekguru.shop/languages/zu/level/c2/,"noindex, follow",no,PUBLIC_CONTENT_BUG,RESEARCH_REQUIRED,238,1,,,0,45,3,0,no,0,no,yes,
languages/zu/level/c3/index.html,course-level,Zulu C3 — not published | EkGuru,https://ekguru.shop/languages/zu/level/c3/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/zu/level/c4/index.html,course-level,Zulu C4 — not published | EkGuru,https://ekguru.shop/languages/zu/level/c4/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/zu/level/c5/index.html,course-level,Zulu C5 — not published | EkGuru,https://ekguru.shop/languages/zu/level/c5/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,243,1,,,0,45,3,0,no,0,no,yes,
languages/zu/level/index.html,course-ladder,Zulu course — not published | EkGuru,https://ekguru.shop/languages/zu/level/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,249,1,,,0,44,3,0,no,0,no,yes,
learn/aap-tum-tu-hindi/index.html,learning-content,"Aap, Tum or Tu — Getting Politeness Right in Hindi | EkGuru",https://ekguru.shop/learn/aap-tum-tu-hindi/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,1336,1,,,0,73,3,0,no,0,yes,yes,
learn/bengali/advanced/education/index.html,learning-content,Bengali: Education & school — advanced words and phrases | EkGuru,https://ekguru.shop/learn/bengali/advanced/education/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,1330,1,,,0,47,3,0,no,0,yes,yes,
learn/bengali/advanced/festivals/index.html,learning-content,Bengali: Festivals & celebrations — advanced words | EkGuru,https://ekguru.shop/learn/bengali/advanced/festivals/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,901,1,,,0,46,3,0,no,0,yes,yes,
learn/bengali/advanced/health/index.html,learning-content,Bengali: Health & doctor — advanced words and phrases | EkGuru,https://ekguru.shop/learn/bengali/advanced/health/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,1266,1,,,0,47,3,0,no,0,yes,yes,
learn/bengali/advanced/home/index.html,learning-content,Bengali: Home & family — advanced words and phrases | EkGuru,https://ekguru.shop/learn/bengali/advanced/home/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,1378,1,,,0,47,3,0,no,0,yes,yes,
learn/bengali/advanced/index.html,learning-content,Bengali advanced topics — beyond the basics | EkGuru,https://ekguru.shop/learn/bengali/advanced/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,308,1,,,0,44,3,0,no,0,yes,yes,
learn/bengali/advanced/office/index.html,learning-content,Bengali: Office & work — advanced words and phrases | EkGuru,https://ekguru.shop/learn/bengali/advanced/office/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,1363,1,,,0,47,3,0,no,0,yes,yes,
learn/bengali/advanced/weather/index.html,learning-content,Bengali: Weather & nature — advanced words and phrases | EkGuru,https://ekguru.shop/learn/bengali/advanced/weather/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,1287,1,,,0,47,3,0,no,0,yes,yes,
learn/bengali/basics/index.html,learning-content,"Bengali basics — the script, sounds and first steps | EkGuru",https://ekguru.shop/learn/bengali/basics/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,455,1,,,0,52,3,0,no,0,yes,yes,
learn/bengali/beginner/index.html,learning-content,Bengali Beginner | EkGuru,https://ekguru.shop/learn/bengali/beginner/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,331,1,,,0,52,3,0,no,0,yes,yes,
learn/bengali/conversation/index.html,learning-content,Bengali conversation — greetings and first dialogues | EkGuru,https://ekguru.shop/learn/bengali/conversation/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,454,1,,,0,47,3,0,no,0,yes,yes,
learn/bengali/daily-life/index.html,learning-content,Bengali daily life & culture | EkGuru,https://ekguru.shop/learn/bengali/daily-life/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,454,1,,,0,45,3,0,no,0,yes,yes,
learn/bengali/elementary/index.html,learning-content,Bengali Elementary | EkGuru,https://ekguru.shop/learn/bengali/elementary/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,326,1,,,0,54,3,0,no,0,yes,yes,
learn/bengali/food/index.html,learning-content,Bengali food & eating — ordering and table talk | EkGuru,https://ekguru.shop/learn/bengali/food/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,410,1,,,0,45,3,0,no,0,yes,yes,
learn/bengali/grammar/index.html,learning-content,"Bengali grammar — word order, verbs and pronouns | EkGuru",https://ekguru.shop/learn/bengali/grammar/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,671,1,,,0,45,3,0,no,0,yes,yes,
learn/bengali/index.html,learning-content,Learn Bengali — the complete course | EkGuru,https://ekguru.shop/learn/bengali/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,870,1,,,0,49,3,0,no,0,yes,yes,
learn/bengali/intermediate/index.html,learning-content,Bengali Intermediate | EkGuru,https://ekguru.shop/learn/bengali/intermediate/,"index, follow, max-snippet:-1, max-image-preview:large",yes,PUBLISHED,HIGH_CONTENT,333,1,,,0,51,3,0,no,0,yes,yes,
learn/bengali/my-progress/index.html,learning-content,My Bengali progress | EkGuru,https://ekguru.shop/learn/bengali/my-progress/,"noindex, follow",no,NOINDEX,RESEARCH_REQUIRED,350,1,,,0,64,3,0,no,0,yes,yes,
